id,name,brand,supplier,supplier_rating,rating,review_rating,feedbacks,price_basic,price_sale,discount_pct
684352087,Ноутбук игровой Vector 17 HX AI A2XW,MSI,Modern Device,4.8,5,5.0,37,258893.0,199088.0,23.1
684148235,Ноутбук игровой Katana 17 B13UCR-1612XRU (9S7-17L541-1612),MSI,Modern Device,4.8,5,4.9,132,99315.0,76373.0,23.1
957182649,Ноутбук Modern 15 F1MG-1072XRU (9S7-15S111-1072),MSI,Modern Device,4.8,0,0.0,0,66312.0,50993.0,23.1
968702307,Ноутбук игровой Stealth 16 AI A2HWFG-086XRU (9S7-15F535),MSI,Modern Device,4.8,5,5.0,2,199228.0,153206.0,23.1
950192767,Ноутбук игровой Katana 17 B2RVEK-1617XRU (9S7-17L591-1617),MSI,Modern Device,4.8,5,4.8,19,116413.0,89521.0,23.1
1056282660,Ноутбук игровой Cyborg 15 C2WF-015XRU,MSI,Modern Device,4.8,0,0.0,0,128692.0,98964.0,23.1
1044726082,Ноутбук игровой Pulse A16 AI+ C3HWGKG-030XRU (9S7-15PK11-030,MSI,Modern Device,4.8,5,5.0,1,192802.0,157904.0,18.1
640504993,Ноутбук игровой Vector 17 HX AI A2XWJG-099XRU (9S7-17S372-09,MSI,Modern Device,4.8,5,4.7,7,378590.0,291135.0,23.1
955459595,Ноутбук игровой Katana 17 B2RVEK,MSI,Modern Device,4.8,5,4.7,102,116706.0,95582.0,18.1
823121744,Ноутбук игровой Cyborg 17 B2RWEKG-280XRU,MSI,Modern Device,4.8,4,4.4,26,130526.0,100374.0,23.1
684352722,Ноутбук игровой Stealth 16 AI A2HWGG-085XRU,MSI,Modern Device,4.8,5,5.0,4,203857.0,156766.0,23.1
1052090132,Ноутбук игровой Cyborg 15 Max C2WG-013XRU,MSI,Modern Device,4.8,5,5.0,2,164159.0,126238.0,23.1
949563012,Ноутбук игровой Raider 16 HX AI A2XWHG-814XRU,MSI,Modern Device,4.8,5,5.0,21,219237.0,168593.0,23.1
428698421,Ноутбук игровой Vector 17 HX AI A2XWIG,MSI,Modern Device,4.8,4,4.4,7,307359.0,236359.0,23.1
331473906,"Ноутбук для работы и учебы мощный 15,6"" IPS 12 256 GB",Compolis,COMPOLIS,4.9,5,5.0,1255,43300.0,27659.0,36.1
923975611,"Ноутбук для работы и учебы мощный 15,6"" IPS 16 512 GB",Compolis,COMPOLIS,4.9,5,5.0,1255,72550.0,32779.0,54.8
1136670540,"Ноутбук для работы и учебы мощный 15,6"" IPS 16 256 GB",Compolis,COMPOLIS,4.9,5,5.0,1255,50000.0,29212.0,41.6
1141505721,"Ноутбук для работы и учебы мощный 15,6"" IPS 12 256 GB",Compolis,COMPOLIS,4.9,5,5.0,1255,50000.0,29991.0,40.0
401796456,"Ноутбук для работы и учебы 15,6"" IPS 16 ГБ SSD 512 ГБ",VELTRON,Veltron,4.9,5,4.9,2166,67006.0,38626.0,42.4
892598238,Ноутбук для работы и учебы мощный,Compolis,COMPOLIS,4.9,5,4.9,492,48783.0,30781.0,36.9
995780533,"Ноутбук для работы и учебы 15,6"" IPS 16GB SSD 512Gb",,NoteCity,5.0,5,5.0,663,70100.0,43686.0,37.7
972242146,Ноутбук игровой Cyborg 15 C2WF,MSI,Modern Device,4.8,5,5.0,32,138393.0,106424.0,23.1
972331334,Ноутбук игровой Cyborg 15 C2WE-017XRU,MSI,Modern Device,4.8,3,3.0,2,148972.0,114559.0,23.1
1108543441,"Ноутбук для работы и учебы 15.6""i9 32 ГБ +2048ГБ",,Семь звезд,5.0,5,5.0,71,60000.0,21967.0,63.4
995429910,"Ноутбук для работы и учебы 15,6"" IPS 16GB SSD 512Gb",,NoteCity,5.0,5,5.0,663,65300.0,37642.0,42.4
951962634,Мощный ноутбук игровой с видеокартой AMD-7735HS 16 ГБ +512ГБ,,NexPlay,4.8,5,4.8,150,300000.0,58425.0,80.5
684144192,Ноутбук игровой Thin 15 B13UC-3287XRU (9S7-16R831-3287),MSI,Modern Device,4.8,5,4.8,88,93489.0,71893.0,23.1
401741349,"Мощный ноутбук для работы и учебы 15,6 6 ядер 16Gb SSD 512Gb",VELTRON,Veltron,4.9,5,4.9,2166,75455.0,45260.0,40.0
498067359,"Ноутбук для работы и учебы 15.6', 16GB DDR4, SSD 512GB",,BETTERGOODS,4.8,5,4.8,563,61000.0,28511.0,53.3
1142883945,"Ноутбук для работы и учебы 15.6""N5095 32 ГБ +2048ГБ",,Семь звезд,5.0,5,5.0,71,60000.0,21967.0,63.4
822808149,Ноутбук игровой Thin 15 B2RVE-3451XRU (9S7-16R831),MSI,Modern Device,4.8,5,4.8,19,110159.0,84712.0,23.1
1102151618,Ноутбук Prestige 13 AI+ A3MG-046RU (9S7-13Q425),MSI,Modern Device,4.8,0,0.0,0,170440.0,131068.0,23.1
1099232297,Ноутбук игровой Cyborg 15 C2WE-016XRU (9S7-15T121),MSI,Modern Device,4.8,0,0.0,0,127001.0,97663.0,23.1
846158116,Ноутбук игровой Cyborg 17 B2RWFKG-283XRU,MSI,Modern Device,4.8,4,4.3,12,141194.0,108578.0,23.1
823122975,Ноутбук игровой Cyborg 17 B2RWFKG,MSI,Modern Device,4.8,5,4.7,46,145892.0,112190.0,23.1
1026395910,"Ноутбук для работы и учебы 15.6"" i9 32 ГБ +2048ГБ",,TabMax,4.8,5,5.0,64,60100.0,21068.0,64.9
1092722394,"Ноутбук для работы и учебы 15.6"" i9 32 ГБ +2048ГБ",,TabMax,4.8,5,5.0,64,60000.0,22435.0,62.6
490277164,"мощный Ноутбук для работы и учебы 14""3710 8 ГБ RAM+256 ГБ",,Toldy,4.7,5,4.6,261,45000.0,19981.0,55.6
936727697,"Ноутбуки для работы и учебы 14"" RAM 6ГБ SSD 128 ГБ",,Toldy,4.7,5,4.6,261,45000.0,17878.0,60.3
1128665186,"Ноутбук для работы и учебы 15.6""i9 32 ГБ +2048ГБ",,TabMax,4.8,5,5.0,64,50300.0,21942.0,56.4
985711953,Ноутбук MEGABOOK K15SRA i5-13420H 8+512G GREY,TECNO,TECNO STORE,4.9,5,5.0,7,84990.0,41048.0,51.7
497398643,Ноутбук игровой Crosshair A16 D8WGKG,MSI,Modern Device,4.8,5,4.9,41,184964.0,142237.0,23.1
388705023,"Ноутбук для работы и учебы 15.6""N5095 16 ГБ +256ГБ",,Kingen,4.7,5,4.7,1346,69907.0,24505.0,64.9
388705024,"Ноутбук для работы и учебы 15.6""N5095 16 ГБ +512ГБ",,Kingen,4.7,5,4.7,1346,81158.0,26553.0,67.3
489282555,"Ноутбук 14"" J3710 8GB 512GB Windows для учебы и работы",,Relic,4.8,5,4.7,598,58838.0,21084.0,64.2
489282554,"Ноутбук 14"" J3710 8GB 256GB Windows для учебы и работы",,Relic,4.8,5,4.7,598,48013.0,19075.0,60.3
450883750,"ноутбуки игровые 15.6"" Ryzen 5 3500U 16ГБ +256ГБ",,Kingen,4.7,5,4.7,1346,69999.0,27264.0,61.1
502472205,"Ноутбук 14"" Intel J3710, 8 256ГБ SSD для учёбы и работы",,Luden,4.8,5,4.9,170,36500.0,19334.0,47.0
657185961,"Ноутбук 14"" Intel J3710, 8 512ГБ SSD для учёбы и работы",,Luden,4.8,5,4.9,170,38900.0,20909.0,46.2
709891192,Премиальный ультрабук Mate 14 32 Гб 1024 ГБ SSD,VELTRON,Veltron,4.9,5,4.9,2166,155000.0,95388.0,38.5
926628868,"Ноутбук для работы и учебы 14""3710 8 ГБ RAM+512 ГБ мощный",,Toldy,4.7,5,4.6,261,49999.0,21422.0,57.2
502472203,"Ноутбук 15.6"" Intel N5095, 16 256ГБ SSD для учёбы и работы",,Luden,4.8,5,4.9,170,42600.0,22566.0,47.0
552828217,"Ноутбук MagicBook X 16 Plus R7 16+512 2024, серый (5301AJPD)",HONOR,Фирменный магазин Honor,4.9,5,4.5,18,162785.0,111592.0,31.4
968639800,"игровой ноутбук 32 ГБ + 2 ТБ для работы, учёбы и развлечений",,Спутник,4.7,5,5.0,10,72000.0,28044.0,61.0
490277166,"мощный Ноутбук для работы и учебы 14""3710 8 ГБ RAM+512 ГБ",,Toldy,4.7,5,4.6,261,49999.0,21422.0,57.2
589006046,"Ноутбук MagicBook X16 Plus 32+1TБ W11 Home, серый (5301AJPH)",HONOR,Фирменный магазин Honor,4.9,5,5.0,6,207185.0,142029.0,31.4
1163108362,Ноутбук Modern 16S AI+ G3MG-012XRU,MSI,Modern Device,4.8,0,0.0,0,100195.0,77049.0,23.1
475731594,Ноутбук Megabook K16SDA 16 Ryzen 5 16 512 ГБ Windows,TECNO,Tech&home,4.8,5,4.9,51,58607.0,45068.0,23.1
1163072326,Ноутбук Modern 14S AI+ G3MG-010XRU,MSI,Modern Device,4.8,0,0.0,0,96379.0,74115.0,23.1
839501556,Ноутбук 32 ГБ + 2 ТБ для работы учёбы и развлечений1-9,,Хунван ТехноВижн,3.8,5,5.0,5,34287.0,16286.0,52.5
784456529,MagicBook 2026 X16Ultra5 125H 1000GB 24GbRAM 120GHz 2.5K_Win…,HONOR,Комп-АС,5.0,5,4.9,24,215000.0,66994.0,68.8
270762735,"Ноутбук для работы и учебы Taganay 15,6"" IPS 16 512 GB",Echips,Ечипс Импорт,4.8,5,4.8,2216,46952.0,29606.0,36.9
657506200,"Мощный ноутбук для работы и учёбы Intel 15 6"" 16 512ГБ",,Huang's Digital Store,4.6,5,4.9,46,21658.0,20369.0,6.0
256286306,"Ноутбук для работы и учебы 15,6"" IPS RAM 8 GB SSD 256 GB",Echips,Ечипс Импорт,4.8,5,4.8,128,162500.0,24992.0,84.6
976445794,"Ноутбук для работы и учебы 16,1"" 32 2048 GB",,СмартВолга,4.2,5,4.7,19,73705.0,23836.0,67.7
539825994,"Ноутбук для работы и учебы Atlant 15,6"" IPS 16 512 GB",Echips,Ечипс Импорт,4.8,5,4.7,299,85000.0,32682.0,61.6
1135753935,Ноутбук Intel J4105 8ГБ RAM SSD128ГБ HDD1ТБ для работы,,Kingen,4.7,5,4.7,1346,70000.0,28900.0,58.7
987837294,Игровой ноутбук Intel Core i7,,3C-техника,3.8,5,5.0,1,114289.0,20629.0,82.0
1095621698,"Сенсорный Ноутбук MiniBook X 10.5"" Intel 16Gb 512Gb Windows",CHUWI,SokolStore,4.8,4,4.0,1,46000.0,32250.0,29.9
473699767,"Ноутбук Megabook 15,6"" K15SDA R5-7430U 16Gb 512Gb",TECNO,Tech&home,4.8,5,4.8,41,57500.0,44217.0,23.1
644533377,"Ноутбук для работы и учебы 15.6"" 8 ГБ + 256ГБ",W&O,H.T.D Store,4.7,5,5.0,24,45716.0,17371.0,62.0
925981752,"16.1""Intel Core i7 Ноутбук, 32 ГБ, SSD 2ТБ для работы и игр",,Радуга,4.0,5,5.0,4,69476.0,19800.0,71.5
519064374,Ноутбук MagicBook X14 2025 i3-1315U 8+512 без ОС(5301ALXB),HONOR,Фирменный магазин Honor,4.9,5,4.7,59,71955.0,50447.0,29.9
1152565639,Ноутбук Intel J4105 8ГБ RAM SSD128ГБ HDD512ГБ для работы,,Kingen,4.7,5,4.7,1346,70000.0,27810.0,60.3
859100406,"Ноутбук для работы и учебы Taganay 15,6"" IPS 16 512 GB",Echips,Ечипс Импорт,4.8,5,4.9,88,38914.0,27530.0,29.3
926177605,"Intel Core i7 Ноутбук, 32 ГБ, SSD 2ТБ для работы и игр",,Радуга,4.0,5,5.0,2,65430.0,19890.0,69.6
577475002,"Ноутбук для учебы и работы игровой 15.6""16GB DDR4, SSD 512GB",,BATOC,4.9,5,4.9,678,70000.0,31082.0,55.6
377541501,"Ноутбук RBA-4500 15.6"", Ryzen 7 6800H, 32Gb, 512Gb SSD",AZERTY,Che,4.8,5,4.8,12,105980.0,61093.0,42.4
961296475,"Ноутбук L17 Satellite S 17.3"" Intel Core i5 2 ГГц 16 ГБ 512",Machenike,ХОЛОДИЛЬНИК.ру FBW,4.8,5,5.0,2,105319.0,80990.0,23.1
985376228,16.1“Игровой ноутбук Intel Core i7,,Цифровая электроника,4.7,5,5.0,2,98289.0,20542.0,79.1
1072943949,"Intel Core i7 Игровой Ноутбук для игр мощный, 32ГБ 2ТБ,16.2“",,ТехноМагазин,4.3,5,5.0,7,91431.0,23296.0,74.5
963932419,"Ноутбук 2026 для работы и учебы 16.1"" IPS 32ГБ 2ТБ SSD",,hoyy-book,3.8,5,5.0,4,78859.0,20227.0,74.4
1113407771,"Ноутбук 16.1'' 32 ГБ + 2 ТБ для работы, учёбы и развлечений",,WINNER-BOOK,4.7,5,5.0,2,80002.0,21168.0,73.5
879041649,"Ноутбук для работы и учебы Argentum 15,6"" 12 512 GB",Echips,Ечипс Импорт,4.8,5,4.9,42,38173.0,27300.0,28.5
879041650,"Ноутбук для работы и учебы Argentum 15,6"" 12 512 GB",Echips,Ечипс Импорт,4.8,5,4.7,40,35354.0,26915.0,23.9
951434425,"Intel Core i7 Ноутбук, 32 ГБ, SSD 2ТБ для работы и игр",,hoyy-book,3.8,5,5.0,5,78859.0,20227.0,74.4
1178158120,"Ноутбук для работы и учебы 15,6"" IPS RAM 16 GB SSD 512 GB",,ALPHA TECH HOME,4.8,5,4.8,334,99999.0,26485.0,73.5
1160277178,"Ноутбук для работы и учебы 14""3710 8 ГБ RAM+512 ГБ мощный",,ALPHA TECH HOME,4.8,5,4.8,334,49999.0,20643.0,58.7
924065977,Ноутбук игровой 32ГБ 512ГБ для работы учебы AMD R5,YYDDGGX,Русский Гранд Молл,4.7,5,5.0,26,60600.0,30118.0,50.3
678857068,"Ноутбук Megabook 15,6"" K15SDA R5-7430U 16Gb 1024Gb",TECNO,Tech&home,4.8,5,5.0,22,62600.0,48139.0,23.1
941829594,Ноутбук игровой мощный для игр 32 512ГБ для работы и учебы,МИРНЫЙ,Первый магазин,4.7,5,5.0,30,151500.0,30118.0,80.1
924065976,"16.1'' Игровой ноутбук R5-7430U,32+512 ГБ,NVIDIA MX330",YYDDGGX,Русский Гранд Молл,4.7,5,5.0,26,60600.0,30118.0,50.3
744179912,"16.1"" Ноутбук игровой для работы и учебы IPS 32 512 GB",МИРНЫЙ,Первый магазин,4.7,5,5.0,30,151500.0,30118.0,80.1
1091473170,"Ноутбук для работы и учебы 15.6"" Cel N4500 8 256Гб",Acer,Tech&home,4.8,0,0.0,0,39494.0,30370.0,23.1
755941217,"16.1'' Игровой ноутбук R5-7430U,32+512 ГБ,NVIDIA MX330",YYDDGGX,Русский Гранд Молл,4.7,5,5.0,26,60600.0,30118.0,50.3
978012112,Ноутбук IP Slim 3 15ARP10 Ryzen 7 170 16Gb SSD512Gb 680M 15,Lenovo,СИТИЛИНК,4.8,3,3.0,2,79334.0,61801.0,22.1
1137337005,"Ноутбук 15.6"" Aspire Lite AL15-45P R7-5825U 16 512Гб",Acer,Tech&home,4.8,0,0.0,0,60400.0,46447.0,23.1
1163081222,Ноутбук Modern 14S AI+ G3MG-011XRU,MSI,Modern Device,4.8,0,0.0,0,88025.0,67691.0,23.1
293388568,"Ноутбук 15.6"" Intel N100, 8 256, Windows 11",Vitumi,Яндекс Фабрика,4.8,5,4.7,291,32510.0,25325.0,22.1
377419894,Ноутбук EVE C4801 14 IPS FHD Intel N100 8 256ГБ Win 11 Pro,Digma,СИТИЛИНК,4.8,5,4.6,9,34747.0,27067.0,22.1
330950236,Ноутбук 15.6 Core i5 1334U 16 512ГБ Iris Xe Windows,Digma Pro,Официальный магазин Digma,4.7,5,4.8,113,72500.0,56477.0,22.1
740856477,Ноутбук TUF F17 черный,Asus,Яратон,4.8,5,5.0,1,103560.0,80673.0,22.1
1047755034,Ноутбук для работы и учебы 32 2048Гб 16.2“ AMOLED,,W&O Teshlush,3.8,5,5.0,2,102860.0,24192.0,76.5
898097866,"16.1'' Игровой ноутбук R5-7430U,32+512 ГБ,NVIDIA MX330",Huga,ЦифроМир,4.6,5,5.0,31,61836.0,30117.0,51.3
924372512,"ноутбук игровой AMD R5 для работы и учебы 16,1"" 32ГБ+512ГБ",Acseuaieub,Магазин в Средней Азии,4.5,5,4.9,22,121200.0,30118.0,75.2
748870820,"ноутбук игровой AMD R5 для работы и учебы 16,1"" 32ГБ+512ГБ",Acseuaieub,Магазин в Средней Азии,4.5,5,4.9,22,121200.0,30118.0,75.2
898097865,"16.1'' Игровой ноутбук R5-7430U,32+512 ГБ,NVIDIA MX350",Huga,ЦифроМир,4.6,5,5.0,31,61836.0,30117.0,51.3
1111870287,Ноутбук 16 дюймов Intel i5-13420H 16Гб 1ТБ Win11H T16RA,TECNO,Tech&home,4.8,0,0.0,0,89000.0,68441.0,23.1
1094779085,"Ноутбук 16.0"" M16B-R574UM 8ГБ 512ГБ SSD, Linux",maibenben,Яратон,4.8,0,0.0,0,50350.0,39222.0,22.1
748883548,"ноутбук игровой AMD R5 для работы и учебы 16,1"" 32ГБ+512ГБ",Acseuaieub,Магазин в Средней Азии,4.5,5,4.9,22,121200.0,30118.0,75.2
1094884866,Ноутбук ROG Strix G16 G614PM-S5138 Ryzen 9 8940HX 16 512ГБ,Asus,Официальный магазин diMoll,4.9,0,0.0,0,231238.0,142257.0,38.5
995939454,"Intel Core i7 Ноутбук, 32 ГБ, SSD 2ТБ для работы и игр",,MooBook,3.9,5,5.0,2,114289.0,20629.0,82.0
996475262,Ноутбук MEGABOOK K16SDA R5-7430U 8+512G GREY,TECNO,Фирменный магазин TECNO,4.9,5,4.8,12,69999.0,42532.0,39.2
800140479,Ноутбук игровой i5 для игр 16ГБ 512ГБ для работы и учебы,XLJTASED,Фирменный магазин прямых продаж,4.6,5,4.7,34,53600.0,25040.0,53.3
730742765,"Ноутбук Outer 16"" LL6FAWG09, цвет Polar Grey",Lunnen,Яндекс Фабрика,4.8,5,5.0,46,85826.0,66858.0,22.1
929875597,Ноутбук игровой R5 для игр 32ГБ 512ГБ для работы и учебы,XLJTASED,Фирменный магазин прямых продаж,4.6,5,4.7,34,60600.0,29515.0,51.3
929875596,Ноутбук игровой R5 для игр 32ГБ 512ГБ для работы и учебы С в…,XLJTASED,Фирменный магазин прямых продаж,4.6,5,4.7,34,60600.0,29515.0,51.3
730939894,"Ноутбук Outer 16"" LL6FAWO09, цвет Stone Moondust",Lunnen,Яндекс Фабрика,4.8,5,4.9,29,85826.0,66858.0,22.1
730939895,"Ноутбук Outer 16"" LL6FAWL09, цвет Frosted Sea",Lunnen,Яндекс Фабрика,4.8,5,4.5,45,85826.0,66858.0,22.1
800174219,Ноутбук игровой i5 для игр 16ГБ 512ГБ для работы и учебы,XLJTASED,Фирменный магазин прямых продаж,4.6,5,4.7,34,53600.0,25040.0,53.3
1051824996,"Ноутбук для работы и учебы 15,6"" IPS Intel N95 32 2048 ГБ",,Цифровой Лидер,4.7,5,5.0,14,38835.0,18446.0,52.5
898317129,Ноутбук игровой R5 для игр 16ГБ 512ГБ для работы и учебы,XLJTASED,Фирменный магазин прямых продаж,4.6,5,4.7,34,60600.0,29515.0,51.3
776219495,"Игровой ноутбук G5 Pro 16"" 16ГБ+512 ГБ RTX3050",KUU,Официальный магазин техники KUU и Cubot,4.7,5,4.7,3,150000.0,73710.0,50.9
1141418165,"Ноутбук Thin 15 15.6"" i5-13420H 16GB 1TB RTX3050 4GB W11p",MSI,Топкомпьютер,4.8,0,0.0,0,96790.0,71629.0,26.0
797774431,MagicBook 2026 X16Ultra5 125H 512GB 24GbRAM 120GHz 2.5K_Win1…,HONOR,Комп-АС,5.0,5,5.0,23,189500.0,62000.0,67.3
874240619,"Ноутбук для работы и учебы 32 2048GB IPS 16,2"" ULTRA",,SЛMSUNG,3.8,5,5.0,2,52436.0,22096.0,57.9
920053402,Ноутбук игровой R5 для игр 32ГБ 512ГБ для работы и учебы,XLJTASED,Фирменный магазин прямых продаж,4.6,5,4.7,34,60600.0,29515.0,51.3
983576044,"Ноутбук игровой i5 для работы и учебы 16 ГБ 512 ГБ 16.1""",BBHHJI,Магазин электротоваров Far East,4.5,5,5.0,11,80000.0,19319.0,75.9
874235973,"Ноутбук для работы 32 ГБ SSD 2 ТБ OLED 2K 16.2""",,SЛMSUNG,3.8,5,4.8,4,106289.0,21204.0,80.1
1135727285,"Ноутбук 16.2"" Intel i7 32GB RAM 2048GB SSD для работы и игр",,Фирменный магазин электроники,4.7,5,5.0,2,98083.0,21146.0,78.4
1032190429,"Ноутбук MagicBook X16 16"" Core i3 1315U 8GB 1TB",HONOR,Топкомпьютер,4.8,0,0.0,0,71790.0,53687.0,25.2
999049945,"Ноутбук Vivobook 16 X1605VA-MB2103 16"" i7 16GB 1TB, Win 11Р",Asus,Топкомпьютер,4.8,0,0.0,0,87990.0,65116.0,26.0
1017705792,"16.1"" Игровой ноутбук AMD R5 для работы и учебы 16 ГБ 512 ГБ",BBHHJI,Магазин электротоваров Far East,4.5,5,5.0,11,80000.0,21812.0,72.7
1024033521,"Ноутбук TUF Gaming A18, 18"" Ryzen 7 32GB 1TB RTX5060",Asus,Топкомпьютер,4.8,0,0.0,0,223590.0,167209.0,25.2
924040320,"Ноутбук 16.0"" M16B-R574UM 16ГБ 512ГБ SSD, Linux",maibenben,Яратон,4.8,5,5.0,3,56250.0,43818.0,22.1
1144411625,"Ноутбук игровой i5 для работы и учебы 16 ГБ 512 ГБ 16.1""",BBHHJI,Магазин электротоваров Far East,4.5,5,5.0,11,80000.0,22435.0,72.0
366680408,"i5 Ноутбук игровой для учебы и работы 16.1"" 16ГБ 512ГБ",XLJTASED,Фирменный магазин прямых продаж,4.6,5,4.8,15,53600.0,24508.0,54.3
725109594,"Игровой ноутбук TUF F16 i5-14450HX, 16 512Gb, NVIDIA RTX 506…",Asus,xcom-shop,4.8,0,0.0,0,202176.0,118121.0,41.6
1017716795,"16.1"" Игровой ноутбук AMD R5 для работы и учебы 16 ГБ 512 ГБ",BBHHJI,Магазин электротоваров Far East,4.5,5,5.0,11,80000.0,21812.0,72.7
489282563,"Игровой ноутбук 14"" Ryzen 5 5500U 16ГБ 512ГБ SSD Windows",,Relic,4.8,5,4.7,598,137865.0,31145.0,77.4
377420277,"Ноутбук Planio 14INPR 14"" Intel N100 16ГБ 512ГБ SSD FreeDOS",IRU,СИТИЛИНК,4.8,5,4.5,11,34747.0,27067.0,22.1
756132621,"Ноутбук 15.6"" Ryzen 5 3500U 16ГБ SSD 1024 Vega 8 Windows Pro",,Relic,4.8,5,4.7,598,166666.0,38949.0,76.6
926861882,"Ноутбук игровой 16.1""i5 16 512GB для работы и учебы",Сюнсюнь,Магазин мечты,4.8,5,4.8,50,67000.0,26639.0,60.2
767881285,"Ноутбук игровой AMD R5 32ГБ 512ГБ Мощный+Легкий 16.1""",Сюнсюнь,Магазин мечты,4.8,5,4.8,50,75750.0,30118.0,60.2
975584485,Игровой Intel I9 ноутбук 15.6 Учеба и работа 32 ГБ+2048ГБ,,Yiyouhui Digital,4.3,5,5.0,6,76894.0,18262.0,76.3
686705548,"Ноутбук игровой 16.1""i5 16 512GB для работы и учебы",Сюнсюнь,Магазин мечты,4.8,5,4.8,50,67000.0,26639.0,60.2
1017183661,Игровой ноутбук Intel Core i7 RAM 32ГБ SSD 2048ГБ,,ZXYI,4.9,5,5.0,28,144000.0,28044.0,80.5
817155236,"Ноутбук AMD Ryzen 5 7430U 15.6"" IPS RAM 16 GB SSD 512 GB",ACEMAGIC,ACEMAGIC Official,4.8,5,4.5,10,34287.0,27888.0,18.7
585919944,"Ноутбук RBA-4500 15.6"", Ryzen 7 6800H, 32Gb, 512Gb SSD",AZERTY,SamMarkt,4.7,5,4.7,258,105980.0,56965.0,46.2
708494375,"Ноутбук игровой RBA-2810 18.5"" IPS, Ryzen 5 6x2.3GH, 32Gb, 5…",AZERTY,SamMarkt,4.7,5,4.7,258,90760.0,54440.0,40.0
975916865,Игровой ноутбук 15.6 Учеба и работа N100 32 ГБ+2048ГБ,Synergex,Xingyuan Digital,4.2,5,4.9,7,77671.0,18446.0,76.3
632169743,"Ноутбук для учебы RB-1452 14"" IPS N95 8GB RAM, 512GB SSD",AZERTY,SamMarkt,4.7,5,4.8,119,45720.0,25643.0,43.9
1102195772,"Ноутбук Cyborg 15 C2WF 15.6""Core 7 240H 32GB 1TB серый",MSI,Топкомпьютер,4.8,0,0.0,0,159390.0,119198.0,25.2
642261043,"Ноутбук игровой для работы 16.1”, 32GB DDR3, SSD 512GB",VJSENGA,Магазин технологий,4.6,5,5.0,38,75750.0,30118.0,60.2
1139370687,"Ноутбук RB-1559 15.6"", Intel N5095, 16Gb SSD 128Gb + HDD 1Tb",AZERTY,SamMarkt,4.7,5,4.8,286,50390.0,39253.0,22.1
632170069,"Ноутбук для учебы RB-1550 8Gb RAM 512Gb SSD N5095 15.6"" RU",AZERTY,SamMarkt,4.7,5,4.8,130,40880.0,25794.0,36.9
585919962,"Ноутбук RB-1560 15,6"" Intel i3-N305 8x1.8GHz, 16Gb, 512Gb",AZERTY,SamMarkt,4.7,5,4.6,33,63270.0,35486.0,43.9
1139370685,"Ноутбук RB-1559 15.6"", Intel N5095, 16Gb SSD 128Gb HDD 1Tb",AZERTY,Che,4.8,0,0.0,0,50390.0,39253.0,22.1
325851976,"Ноутбук для учебы RB-1452 14"" IPS N95 8GB RAM, 128GB SSD",AZERTY,Che,4.8,4,4.4,9,37560.0,21359.0,43.1
473357645,"Ноутбук RB-1552 15,6 N100 4x0.8GHz, 16Gb, 512Gb SSD",AZERTY,SamMarkt,4.7,5,4.8,286,47080.0,28239.0,40.0
796773348,"Ноутбук игровой для работы 16.1”, 32GB DDR3, SSD 512GB",VJSENGA,Магазин технологий,4.6,5,5.0,38,75750.0,30118.0,60.2
325851981,"Ноутбук для учебы RB-1452 14"" IPS N95 8GB RAM, 512GB SSD",AZERTY,Che,4.8,5,5.0,10,45720.0,26355.0,42.4
293388569,"Ноутбук 15.6"" Intel N100, 8 256, Windows 11",Vitumi,Яндекс Фабрика,4.8,5,4.7,270,32510.0,25325.0,22.1
877265218,Ноутбук Corebook Air Plus 2026 Ryzen 5 6600H 16Gb SSD512Gb 6,CHUWI,СИТИЛИНК,4.8,0,0.0,0,61142.0,47629.0,22.1
650453859,MagicBook X16 Plus 2025 IntelCore5-220H 1000GB 32RAM 120GHz…,HONOR,Комп-АС,5.0,5,5.0,8,154800.0,77177.0,50.1
770922481,"Ноутбук Gaming A16 Pro 16"" Core 7 240H 32 1024 RTX 5070 Ti D…",Gigabyte,Wildberries,4.8,0,0.0,0,236600.0,184548.0,22.0
924006316,"Ноутбук 16.0"" M16B-R343UM 8ГБ 512ГБ SSD, Linux",maibenben,Яратон,4.8,5,5.0,3,45820.0,35693.0,22.1
770862589,"Ноутбук Katana 17 HX B14WGK-274XRU 17.3"" i7-14650HX 32 1024…",MSI,Wildberries,4.8,4,4.0,1,210600.0,164268.0,22.0
770784244,"Ноутбук Crosshair A16 HX D8WGKG-078XRU 16"" Ryzen 7 8840HX 32…",MSI,Wildberries,4.8,0,0.0,0,211900.0,165282.0,22.0
770895734,"Ноутбук Vector A16 HX A8WHG-033XRU 16"" Ryzen 9 8940HX 16 102…",MSI,Wildberries,4.8,0,0.0,0,252200.0,196716.0,22.0
936288012,"Ноутбук H-book 14"" Core Ultra 5 115U 16 512 ГБ Win11pro оран…",Horizont,Бытовая электроника,4.8,0,0.0,0,115990.0,63249.0,45.5
714716182,ноутбук i7игровой NVIDIA MX330 32ГБ+512ГБ для работы,ApexNote,Ноут,3.9,5,4.9,34,168000.0,32718.0,80.5
653595742,MagicBook X16 Pro Ultra225H 1000GB 32RAM 165GHz Win11P,HONOR,Комп-АС,5.0,5,5.0,3,225000.0,87637.0,61.1
886242545,"Ноутбук для учебы и работы игровой 15.6"", RAM 32 ГБ, SSD 2TБ",ZYRO,ZYRO,4.5,5,5.0,3,43144.0,18444.0,57.3
